Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2001-12-21,11.38,11.38,11.38,11.38
2001-12-27,11.41,11.41,11.41,11.41
2001-12-28,11.37,11.37,11.37,11.37
2001-12-31,11.32,11.32,11.32,11.32
2002-01-02,11.29,11.29,11.29,11.29
2002-01-03,11.21,11.21,11.21,11.21
2002-01-07,10.75,10.75,10.75,10.75
2002-01-08,10.6,10.6,10.6,10.6
2002-01-09,10.52,10.52,10.52,10.52
2002-01-10,10.4,10.4,10.4,10.4
2002-01-11,10.55,10.55,10.55,10.55
2002-01-14,10.65,10.65,10.65,10.65
2002-01-15,10.48,10.48,10.48,10.48
2002-01-16,10.23,10.23,10.23,10.23
2002-01-17,10.22,10.22,10.22,10.22
2002-01-18,10.43,10.43,10.43,10.43
2002-01-21,10.41,10.41,10.41,10.41
2002-01-22,10.38,10.38,10.38,10.38
2002-01-23,10.28,10.28,10.28,10.28
2002-01-24,10.23,10.23,10.23,10.23
2002-01-25,10.19,10.19,10.19,10.19
2002-01-28,10.16,10.16,10.16,10.16
2002-01-29,10.24,10.24,10.24,10.24
2002-01-30,10.32,10.32,10.32,10.32
2002-01-31,10.36,10.36,10.36,10.36
2002-02-01,10.5,10.5,10.5,10.5
2002-02-04,10.49,10.49,10.49,10.49
2002-02-05,10.37,10.37,10.37,10.37
2002-02-06,10.47,10.47,10.47,10.47
2002-02-07,10.68,10.68,10.68,10.68
2002-02-08,10.53,10.53,10.53,10.53
2002-02-11,10.48,10.48,10.48,10.48
2002-02-12,10.48,10.48,10.48,10.48
2002-02-13,10.53,10.53,10.53,10.53
2002-02-15,10.51,10.51,10.51,10.51
2002-02-18,10.39,10.39,10.39,10.39
2002-02-19,10.29,10.29,10.29,10.29
2002-02-20,10.23,10.23,10.23,10.23
2002-02-21,10.3,10.3,10.3,10.3
2002-02-22,10.29,10.29,10.29,10.29
2002-02-25,10.18,10.18,10.18,10.18
2002-02-26,10.28,10.28,10.28,10.28
2002-02-27,10.21,10.21,10.21,10.21
2002-02-28,10.11,10.11,10.11,10.11
2002-03-04,9.93,9.93,9.93,9.93
2002-03-05,9.93,9.93,9.93,9.93
2002-03-06,9.96,9.96,9.96,9.96
2002-03-07,10.02,10.02,10.02,10.02
2002-03-08,10.13,10.13,10.13,10.13
2002-03-11,10.28,10.28,10.28,10.28
2002-03-12,10.3,10.3,10.3,10.3
2002-03-13,10.23,10.23,10.23,10.23
2002-03-14,10.23,10.23,10.23,10.23
2002-03-15,10.19,10.19,10.19,10.19
2002-03-18,10.3,10.3,10.3,10.3
2002-03-19,10.21,10.21,10.21,10.21
2002-03-20,10.37,10.37,10.37,10.37
2002-03-21,10.33,10.33,10.33,10.33
2002-03-25,10.13,10.13,10.13,10.13
2002-03-26,10.06,10.06,10.06,10.06
2002-03-27,10.02,10.02,10.02,10.02
2002-03-28,10.27,10.27,10.27,10.27
2002-04-02,10.2,10.2,10.2,10.2
2002-04-03,10.12,10.12,10.12,10.12
2002-04-04,10.23,10.23,10.23,10.23
2002-04-05,10.23,10.23,10.23,10.23
2002-04-08,10.24,10.24,10.24,10.24
2002-04-09,10.14,10.14,10.14,10.14
2002-04-10,10.11,10.11,10.11,10.11
2002-04-11,10.05,10.05,10.05,10.05
2002-04-12,10.09,10.09,10.09,10.09
2002-04-15,10.09,10.09,10.09,10.09
2002-04-16,10.1,10.1,10.1,10.1
2002-04-17,10.05,10.05,10.05,10.05
2002-04-18,10.04,10.04,10.04,10.04
2002-04-19,9.97,9.97,9.97,9.97
2002-04-23,10,10,10,10
2002-04-24,9.94,9.94,9.94,9.94
2002-04-25,9.86,9.86,9.86,9.86
2002-04-26,9.88,9.88,9.88,9.88
2002-04-29,9.92,9.92,9.92,9.92
